gene_a	gene_b	weight	source
NAA35	PRKAB1	0.4710	billmann_qgi
PELO	PRKAB1	0.6480	billmann_qgi
POLR2A	PRKAB1	0.4800	billmann_qgi
EMC2	PRKAB2	0.3620	billmann_qgi
PRKAB2	SLC25A32	0.4890	billmann_qgi
PRKAB2	TAFAZZIN	0.6120	billmann_qgi
GSK3A	PRKACA	0.5220	billmann_qgi
NDUFA2	PRKACA	0.4990	billmann_qgi
C12orf49	PRKACB	0.3770	billmann_qgi
FCHO2	PRKACB	0.3840	billmann_qgi
HGS	PRKACB	0.3620	billmann_qgi
PRKACB	TSC22D2	0.3480	billmann_qgi
PIGO	PRKACG	0.5280	billmann_qgi
BAX	PRKAG1	0.3900	billmann_qgi
CCDC101	PRKAG1	0.4460	billmann_qgi
FANCG	PRKAG1	0.3500	billmann_qgi
FOXRED1	PRKAG1	0.4720	billmann_qgi
KDM5C	PRKAG1	0.5610	billmann_qgi
KEAP1	PRKAG1	0.5330	billmann_qgi
KIAA0196	PRKAG1	0.3340	billmann_qgi
NDUFA2	PRKAG1	0.6900	billmann_qgi
NF2	PRKAG1	0.4030	billmann_qgi
PFN2	PRKAG1	0.5850	billmann_qgi
PGP	PRKAG1	0.3580	billmann_qgi
PIGO	PRKAG1	0.4420	billmann_qgi
PRKAG1	SLC16A1	0.3720	billmann_qgi
PRKAG1	TAF5L	0.4430	billmann_qgi
PRKAG1	USP14	0.4600	billmann_qgi
PRKAG1	USP15	0.3760	billmann_qgi
PRKAG1	VHL	0.3110	billmann_qgi
DDI2	PRKAG1	0.3190	billmann_qgi
NGLY1	PRKAG1	0.4600	billmann_qgi
PRKAG1	WASL	0.6490	billmann_qgi
C5orf34	PRKAG2	0.4800	billmann_qgi
PGLS	PRKAG2	0.4080	billmann_qgi
HGS	PRKAG3	0.5260	billmann_qgi
LIG4	PRKAG3	0.3670	billmann_qgi
NAA38	PRKAG3	0.5860	billmann_qgi
PRKAG3	RB1CC1	0.5050	billmann_qgi
ATP5L	PRKAR1A	0.5330	billmann_qgi
BCL2	PRKAR1A	0.8650	billmann_qgi
BRD1	PRKAR1A	0.5560	billmann_qgi
CCDC101	PRKAR1A	0.5990	billmann_qgi
CCT3	PRKAR1A	0.3920	billmann_qgi
DDI2	PRKAR1A	0.6300	billmann_qgi
EIF4H	PRKAR1A	0.4920	billmann_qgi
EMC6	PRKAR1A	0.8360	billmann_qgi
FLCN	PRKAR1A	0.4660	billmann_qgi
KAT7	PRKAR1A	0.7930	billmann_qgi
KEAP1	PRKAR1A	0.7630	billmann_qgi
NF2	PRKAR1A	0.4890	billmann_qgi
NRBP1	PRKAR1A	1.0000	billmann_qgi
PELO	PRKAR1A	0.6000	billmann_qgi
PHGDH	PRKAR1A	0.5680	billmann_qgi
PRKAR1A	SLC16A3	0.5570	billmann_qgi
PRKAR1A	SLC1A5	0.5490	billmann_qgi
PRKAR1A	SREBF2	0.6680	billmann_qgi
PRKAR1A	STAG2	0.5050	billmann_qgi
PRKAR1A	TMEM209	0.6580	billmann_qgi
PRKAR1A	VPS52	0.5580	billmann_qgi
PRKAR1A	WDR73	0.9430	billmann_qgi
ACTB	PRKAR1A	0.6670	billmann_qgi
FANCA	PRKAR1A	0.5310	billmann_qgi
LUZP1	PRKAR1A	0.5400	billmann_qgi
POLR2A	PRKAR1A	0.5290	billmann_qgi
PRKAR1A	VPS52	0.6450	billmann_qgi
PRKAR1A	WNK1	0.3760	billmann_qgi
DDX11	PRKAR1B	0.4240	billmann_qgi
EMC6	PRKAR1B	0.5110	billmann_qgi
PIGA	PRKAR1B	0.3160	billmann_qgi
NAA38	PRKAR1B	0.3830	billmann_qgi
FITM2	PRKAR2B	0.4340	billmann_qgi
NAT6	PRKAR2B	0.5870	billmann_qgi
PC	PRKAR2B	0.3070	billmann_qgi
PRKAR2B	XKR8	0.4310	billmann_qgi
NAA35	PRKAR2B	0.3520	billmann_qgi
ALG3	PRKCA	0.4310	billmann_qgi
CCDC101	PRKCA	0.3630	billmann_qgi
PRKCA	PTEN	0.3850	billmann_qgi
AKT1	PRKCA	0.3710	billmann_qgi
ANGPTL4	PRKCB	0.4460	billmann_qgi
PDCD5	PRKCB	0.3560	billmann_qgi
ATG9A	PRKCDBP	0.4550	billmann_qgi
COQ9	PRKCDBP	0.4350	billmann_qgi
PRKCDBP	VPS52	0.3030	billmann_qgi
FASN	PRKCDBP	0.3900	billmann_qgi
PRKCDBP	TSC22D2	0.4100	billmann_qgi
CDC42	PRKCD	0.4530	billmann_qgi
CRIPT	PRKCD	0.5150	billmann_qgi
ITGB1	PRKCD	0.3420	billmann_qgi
NDUFA2	PRKCD	0.4260	billmann_qgi
PRKCD	SLC16A3	0.4610	billmann_qgi
PRKCD	SLC25A32	0.3330	billmann_qgi
C1orf112	PRKCD	0.4370	billmann_qgi
ACTB	PRKCE	0.3870	billmann_qgi
FITM2	PRKCE	0.5730	billmann_qgi
PELO	PRKCE	0.3250	billmann_qgi
PRKCE	VDAC1	0.4870	billmann_qgi
FASN	PRKCE	0.4780	billmann_qgi
PELO	PRKCE	0.5690	billmann_qgi
PRKCE	VPS52	0.3430	billmann_qgi
ATP5J	PRKCH	0.3450	billmann_qgi
ATP5L	PRKCH	0.4450	billmann_qgi
PRKCH	RIC1	0.4730	billmann_qgi
PRKCH	TAFAZZIN	0.4280	billmann_qgi
GSK3B	PRKCI	0.3520	billmann_qgi
NGLY1	PRKCI	0.4530	billmann_qgi
PRKCI	TMEM126A	0.4040	billmann_qgi
ATP5J	PRKCQ	0.5110	billmann_qgi
DNMT3A	PRKCQ	0.3670	billmann_qgi
HDAC3	PRKCQ	0.5190	billmann_qgi
PIK3CA	PRKCQ	0.4110	billmann_qgi
ALG12	PRKCSH	0.4030	billmann_qgi
EIF4H	PRKCSH	0.4220	billmann_qgi
EMC2	PRKCSH	0.5000	billmann_qgi
GANAB	PRKCSH	0.8100	billmann_qgi
PRKCSH	RPS6KB1	0.5100	billmann_qgi
PRKCSH	SLX1	0.6160	billmann_qgi
PRKCSH	SP1	0.3380	billmann_qgi
FASN	PRKCSH	0.6950	billmann_qgi
HEATR5B	PRKCSH	0.3300	billmann_qgi
POLR2A	PRKCSH	0.3620	billmann_qgi
PRKCSH	PTAR1	0.4480	billmann_qgi
PRKCSH	TAFAZZIN	0.5150	billmann_qgi
PRKCSH	VPS52	0.3790	billmann_qgi
PDCD5	PRKCZ	0.4360	billmann_qgi
PRKCZ	PSMC5	0.4450	billmann_qgi
NGLY1	PRKCZ	0.3380	billmann_qgi
PDCD5	PRKCZ	0.4630	billmann_qgi
PDCD5	PRKCZ	0.5560	billmann_qgi
PRKCZ	PTAR1	0.5130	billmann_qgi
PRKCZ	WNK1	0.3030	billmann_qgi
ATP5L	PRKD1	0.3630	billmann_qgi
KIAA0100	PRKD1	0.4720	billmann_qgi
MPV17	PRKD1	0.3390	billmann_qgi
NAA30	PRKD1	0.3370	billmann_qgi
NDUFA2	PRKD1	0.3360	billmann_qgi
PRKD1	RIC1	0.3870	billmann_qgi
PRKD1	SLX1	0.3910	billmann_qgi
PRKD1	TAF5L	0.3670	billmann_qgi
C5orf34	PRKD1	0.3150	billmann_qgi
PRKD1	PTAR1	0.3220	billmann_qgi
PRKD1	VPS52	0.5530	billmann_qgi
NAA30	PRKD2	0.3420	billmann_qgi
NAA38	PRKD2	0.4620	billmann_qgi
HEATR5B	PRKD2	0.3720	billmann_qgi
PDCD5	PRKD2	0.4840	billmann_qgi
PGLS	PRKD2	0.3800	billmann_qgi
PRKD2	RIC1	0.4640	billmann_qgi
ATP5L	PRKD3	0.3470	billmann_qgi
BAD	PRKD3	0.4880	billmann_qgi
BRD4	PRKD3	0.4120	billmann_qgi
POLR2A	PRKD3	0.3830	billmann_qgi
PREPL	PRKD3	0.3550	billmann_qgi
PRKD3	SLC1A5	0.5120	billmann_qgi
PRKD3	PTAR1	0.4080	billmann_qgi
PRKD3	TMEM126A	0.3140	billmann_qgi
ATPAF2	PRKG1	0.4280	billmann_qgi
COQ7	PRKG1	0.5300	billmann_qgi
PELO	PRKG1	0.3800	billmann_qgi
ACTB	PRKG1	0.5700	billmann_qgi
AKT1	PRKG2	0.4860	billmann_qgi
NAA38	PRKG2	0.4340	billmann_qgi
PRKG2	SLC3A2	0.3000	billmann_qgi
PRKG2	TMEM94	0.5010	billmann_qgi
NAA38	PRKG2	0.3240	billmann_qgi
ADAR	PRKRA	1.0000	billmann_qgi
ALG3	PRKRA	0.4860	billmann_qgi
APOB	PRKRA	0.6190	billmann_qgi
CCDC101	PRKRA	0.5830	billmann_qgi
CDC42	PRKRA	0.5510	billmann_qgi
CRIPT	PRKRA	0.4090	billmann_qgi
FLCN	PRKRA	0.4290	billmann_qgi
FOXRED1	PRKRA	0.9380	billmann_qgi
NDUFA2	PRKRA	0.6590	billmann_qgi
NGLY1	PRKRA	0.6320	billmann_qgi
NRBP1	PRKRA	0.5940	billmann_qgi
PDCD5	PRKRA	0.6490	billmann_qgi
PIH1D1	PRKRA	0.4680	billmann_qgi
PPOX	PRKRA	0.8620	billmann_qgi
PRKRA	RB1CC1	0.7170	billmann_qgi
PRKRA	STAG1	0.7150	billmann_qgi
PRKRA	TAPT1	0.4190	billmann_qgi
PRKRA	TMEM94	0.5540	billmann_qgi
PRKRA	TP53	0.7010	billmann_qgi
PRKRA	TSC22D2	0.6990	billmann_qgi
PRKRA	USP15	0.4570	billmann_qgi
PRKRA	VPS54	0.5730	billmann_qgi
AKT1	PRKRA	0.4330	billmann_qgi
NGLY1	PRKRA	0.5980	billmann_qgi
PDCD5	PRKRA	0.8300	billmann_qgi
PDCD5	PRKRA	0.5450	billmann_qgi
PDCD5	PRKRA	0.8230	billmann_qgi
PDCD5	PRKRA	0.8360	billmann_qgi
POLR2A	PRKRA	0.3050	billmann_qgi
PRKRA	PTAR1	0.5200	billmann_qgi
PRKRA	QPCTL	0.5820	billmann_qgi
ATG9A	PRKRIP1	0.6620	billmann_qgi
EIF4H	PRKRIP1	0.4440	billmann_qgi
FANCG	PRKRIP1	0.4610	billmann_qgi
GSK3A	PRKRIP1	0.5360	billmann_qgi
PFN2	PRKRIP1	0.5610	billmann_qgi
POLR2A	PRKRIP1	0.3660	billmann_qgi
PRKRIP1	SLC25A32	0.4180	billmann_qgi
PRKRIP1	SLX1	0.3870	billmann_qgi
PRKRIP1	TAF5L	0.6050	billmann_qgi
PRKRIP1	TAPT1	0.3480	billmann_qgi
PRKRIP1	TMEM126A	0.4330	billmann_qgi
PRKRIP1	VPS52	0.4970	billmann_qgi
PRKRIP1	TMEM209	0.4280	billmann_qgi
PRKRIP1	VPS52	0.5470	billmann_qgi
ARID1A	PRKRIR	0.5310	billmann_qgi
ARMC5	PRKRIR	0.3180	billmann_qgi
ATP5J	PRKRIR	0.6680	billmann_qgi
ATP5L	PRKRIR	0.7350	billmann_qgi
ATPAF2	PRKRIR	0.3820	billmann_qgi
BRD1	PRKRIR	0.7140	billmann_qgi
C5orf34	PRKRIR	0.3280	billmann_qgi
CCT3	PRKRIR	0.4800	billmann_qgi
CDKN2B	PRKRIR	0.5610	billmann_qgi
FASN	PRKRIR	0.3790	billmann_qgi
FITM2	PRKRIR	0.3620	billmann_qgi
GFPT1	PRKRIR	0.5750	billmann_qgi
HDAC2	PRKRIR	0.8290	billmann_qgi
LIG4	PRKRIR	0.7720	billmann_qgi
NRBP1	PRKRIR	0.4590	billmann_qgi
PGLS	PRKRIR	1.0000	billmann_qgi
PIH1D1	PRKRIR	0.5470	billmann_qgi
PREPL	PRKRIR	0.3640	billmann_qgi
PRKRIR	SLC35A1	0.4860	billmann_qgi
PRKRIR	SLC3A2	0.9000	billmann_qgi
PRKRIR	TAPT1	0.7530	billmann_qgi
PRKRIR	TUBB	0.5830	billmann_qgi
PRKRIR	USP15	0.5400	billmann_qgi
PRKRIR	USP7	0.6810	billmann_qgi
PRKRIR	VPS52	0.5330	billmann_qgi
ACTB	PRKRIR	0.3270	billmann_qgi
FANCG	PRKRIR	0.6440	billmann_qgi
FASN	PRKRIR	0.4810	billmann_qgi
FASN	PRKRIR	0.4400	billmann_qgi
LAMTOR4	PRKRIR	0.6460	billmann_qgi
NAA35	PRKRIR	0.5550	billmann_qgi
NGLY1	PRKRIR	0.3920	billmann_qgi
NGLY1	PRKRIR	0.6720	billmann_qgi
PGLS	PRKRIR	0.8360	billmann_qgi
PRKRIR	TAFAZZIN	0.4850	billmann_qgi
PRKRIR	TSC22D2	0.4040	billmann_qgi
PRKRIR	VPS52	0.3410	billmann_qgi
PRKRIR	VPS52	0.5370	billmann_qgi
PRKRIR	VPS52	0.3870	billmann_qgi
PAN2	PRKX	0.4990	billmann_qgi
PRKX	PTEN	0.4660	billmann_qgi
ATG9A	PRLHR	0.4700	billmann_qgi
LAMTOR4	PRLH	0.3700	billmann_qgi
NAA35	PRLH	0.3760	billmann_qgi
PRLH	PTAR1	0.5690	billmann_qgi
DLAT	PRLR	0.3620	billmann_qgi
PDCD5	PRLR	0.3990	billmann_qgi
PRLR	SLC3A2	0.3300	billmann_qgi
PDCD5	PRLR	0.4150	billmann_qgi
PRL	TCP1	0.5160	billmann_qgi
ITGAV	PRM1	0.3010	billmann_qgi
PRM1	TAFAZZIN	0.3590	billmann_qgi
DIAPH1	PRM2	0.3500	billmann_qgi
C5orf34	PRM2	0.4110	billmann_qgi
FANCG	PRM2	0.4890	billmann_qgi
CDKN2B	PRMT10	0.4660	billmann_qgi
DNMT3A	PRMT10	0.5420	billmann_qgi
DNMT3B	PRMT10	0.4840	billmann_qgi
ITGAV	PRMT10	0.6180	billmann_qgi
NAA30	PRMT10	0.3330	billmann_qgi
PPOX	PRMT10	0.5580	billmann_qgi
PRMT10	SETDB1	0.4170	billmann_qgi
PRMT10	SLC25A32	0.4270	billmann_qgi
PRMT10	VPS52	0.5470	billmann_qgi
FASN	PRMT10	0.6610	billmann_qgi
LAMTOR4	PRMT10	0.6530	billmann_qgi
PRMT10	VPS52	0.6230	billmann_qgi
ATP5L	PRMT1	0.3150	billmann_qgi
FASN	PRMT1	0.4120	billmann_qgi
FLCN	PRMT1	0.3580	billmann_qgi
KAT7	PRMT1	0.5230	billmann_qgi
LAMTOR4	PRMT1	0.5650	billmann_qgi
PRMT1	TAPT1	0.4380	billmann_qgi
PRMT1	TSC22D2	0.3020	billmann_qgi
PRMT1	VPS52	0.4630	billmann_qgi
C5orf34	PRMT1	0.3990	billmann_qgi
FASN	PRMT1	0.4710	billmann_qgi
FASN	PRMT1	0.5260	billmann_qgi
FASN	PRMT1	0.4600	billmann_qgi
PDCD5	PRMT1	0.4910	billmann_qgi
PGLS	PRMT1	0.4930	billmann_qgi
DDX11	PRMT2	0.4770	billmann_qgi
NAA30	PRMT2	0.3410	billmann_qgi
PRMT2	TUBB	0.3960	billmann_qgi
NAA38	PRMT2	0.5940	billmann_qgi
PELO	PRMT2	0.4400	billmann_qgi
ANGPTL4	PRMT3	0.4390	billmann_qgi
ARID1A	PRMT3	0.5650	billmann_qgi
BCL2	PRMT3	0.5580	billmann_qgi
C17orf53	PRMT3	0.4720	billmann_qgi
CDC42	PRMT3	0.3870	billmann_qgi
FASN	PRMT3	0.4200	billmann_qgi
GSK3A	PRMT3	0.4770	billmann_qgi
KIAA0100	PRMT3	0.6810	billmann_qgi
NAT6	PRMT3	0.3510	billmann_qgi
PC	PRMT3	0.8850	billmann_qgi
PRMT3	SLC25A32	0.4870	billmann_qgi
PRMT3	SLC3A2	0.5890	billmann_qgi
NAA35	PRMT3	0.4810	billmann_qgi
PRMT3	RHOA	0.6040	billmann_qgi
PRMT3	WASL	0.4850	billmann_qgi
ACTG1	PRMT5	0.4860	billmann_qgi
NAA30	PRMT5	0.3590	billmann_qgi
PREPL	PRMT5	0.4960	billmann_qgi
C1orf112	PRMT5	0.3860	billmann_qgi
PPOX	PRMT6	0.4420	billmann_qgi
FASN	PRMT6	0.4540	billmann_qgi
POLR2A	PRMT6	0.3800	billmann_qgi
BRD1	PRMT7	0.9890	billmann_qgi
BRD4	PRMT7	0.4670	billmann_qgi
COQ7	PRMT7	0.3980	billmann_qgi
EMC6	PRMT7	0.7160	billmann_qgi
FLCN	PRMT7	0.3370	billmann_qgi
ITGAV	PRMT7	0.4350	billmann_qgi
NAA40	PRMT7	0.4520	billmann_qgi
NDUFA2	PRMT7	0.5250	billmann_qgi
PGLS	PRMT7	0.5180	billmann_qgi
PRMT7	PTPN11	0.4570	billmann_qgi
PRMT7	SLC25A32	0.3730	billmann_qgi
PRMT7	TOMM7	0.7170	billmann_qgi
PRMT7	USP14	0.5330	billmann_qgi
PRMT7	WDR73	0.8570	billmann_qgi
DDI2	PRMT7	0.5210	billmann_qgi
FANCG	PRMT7	0.3060	billmann_qgi
PARP1	PRMT7	0.5150	billmann_qgi
PDCD5	PRMT7	0.8050	billmann_qgi
PRMT7	PTAR1	0.3640	billmann_qgi
FASN	PRMT8	0.3940	billmann_qgi
KIAA0100	PRMT8	0.4790	billmann_qgi
PRMT8	SLC16A1	0.4550	billmann_qgi
C1orf112	PRMT8	0.4320	billmann_qgi
PRMT8	TAFAZZIN	0.4320	billmann_qgi
POLR2A	PRND	0.4360	billmann_qgi
PRNP	WDR73	0.4840	billmann_qgi
PRNP	PTAR1	0.4860	billmann_qgi
BIRC6	PRNT	0.5230	billmann_qgi
COQ9	PRNT	0.4970	billmann_qgi
PGLS	PRNT	0.4390	billmann_qgi
PELO	PRNT	0.4020	billmann_qgi
DDX11	PROB1	0.3130	billmann_qgi
KAT7	PROB1	0.4110	billmann_qgi
PROB1	SLC3A2	0.4270	billmann_qgi
FANCG	PROB1	0.5150	billmann_qgi
ALG12	PROCA1	0.5460	billmann_qgi
DDX11	PROCA1	0.4650	billmann_qgi
NAA60	PROCA1	0.4180	billmann_qgi
PROCA1	USP14	0.3480	billmann_qgi
ACTB	PROCA1	0.3360	billmann_qgi
FANCG	PROCA1	0.3580	billmann_qgi
FANCG	PROCA1	0.5120	billmann_qgi
NAA35	PROCA1	0.5990	billmann_qgi
ACACA	PROCR	0.4890	billmann_qgi
CCT3	PROCR	0.4890	billmann_qgi
PROCR	TAPT1	0.3560	billmann_qgi
PROCR	TAPT1	0.3040	billmann_qgi
HEATR5B	PROCR	0.3780	billmann_qgi
CCT3	PROC	0.3990	billmann_qgi
NAT14	PROC	0.4950	billmann_qgi
IDH2	PRODH2	0.4510	billmann_qgi
PDCD10	PRODH2	0.3700	billmann_qgi
PELO	PRODH2	0.3450	billmann_qgi
CDC42	PRODH2	0.3720	billmann_qgi
PRODH2	TMEM209	0.3380	billmann_qgi
ALG12	PRODH	0.4490	billmann_qgi
ANTXR1	PRODH	0.4460	billmann_qgi
BIRC6	PRODH	0.4180	billmann_qgi
CLPX	PRODH	0.3960	billmann_qgi
FBXO6	PRODH	0.6310	billmann_qgi
ITGB1	PRODH	0.4210	billmann_qgi
KAT7	PRODH	0.5070	billmann_qgi
NGLY1	PRODH	0.3320	billmann_qgi
PCSK9	PRODH	0.4470	billmann_qgi
PDCD10	PRODH	0.4460	billmann_qgi
PRODH	TAFAZZIN	0.3570	billmann_qgi
PRODH	UBE2H	0.4750	billmann_qgi
ARL1	PRODH	0.3530	billmann_qgi
CDC42	PRODH	0.4920	billmann_qgi
FASN	PRODH	0.3640	billmann_qgi
PDCD5	PRODH	0.4260	billmann_qgi
PROK1	QPCTL	0.5410	billmann_qgi
PROK1	SLC1A5	0.3880	billmann_qgi
PROK1	TET2	0.3780	billmann_qgi
C5orf34	PROK1	0.3600	billmann_qgi
DDI2	PROK1	0.4260	billmann_qgi
PGLS	PROK1	0.4820	billmann_qgi
POLR2A	PROK1	0.4130	billmann_qgi
NAGK	PROK2	0.4510	billmann_qgi
FANCG	PROK2	0.4120	billmann_qgi
CCDC101	PROKR1	0.3300	billmann_qgi
LUZP1	PROKR1	0.4670	billmann_qgi
PBRM1	PROKR1	0.4920	billmann_qgi
PROKR1	PTAR1	0.5750	billmann_qgi
BMI1	PROKR2	0.5460	billmann_qgi
DNMT3A	PROKR2	0.3690	billmann_qgi
GSK3A	PROKR2	0.3470	billmann_qgi
PDCD10	PROKR2	0.3240	billmann_qgi
FASN	PROKR2	0.3820	billmann_qgi
PIGA	PROL1	0.3650	billmann_qgi
PROL1	PTAR1	0.4820	billmann_qgi
CPT2	PROM1	0.4400	billmann_qgi
FASN	PROM1	0.4950	billmann_qgi
PROM2	SLC16A3	0.4820	billmann_qgi
C1orf112	PROM2	0.8120	billmann_qgi
FANCG	PROM2	0.4170	billmann_qgi
PDCD5	PROM2	0.4430	billmann_qgi
CCDC101	PROP1	0.3540	billmann_qgi
PROP1	PTPN11	0.3390	billmann_qgi
NAA38	PROP1	0.4110	billmann_qgi
PELO	PROP1	0.4360	billmann_qgi
GFPT1	PROS1	0.3550	billmann_qgi
MGEA5	PROS1	0.4830	billmann_qgi
PDCD5	PROS1	0.4150	billmann_qgi
POLR2A	PROS1	0.5950	billmann_qgi
FANCG	PROS1	0.4440	billmann_qgi
FANCG	PROS1	0.3780	billmann_qgi
NAA35	PROS1	0.3210	billmann_qgi
NAA35	PROS1	0.3440	billmann_qgi
PROS1	RHOA	0.3920	billmann_qgi
PROS1	RICTOR	0.4490	billmann_qgi
ATP5L	PROSC	0.5250	billmann_qgi
LAMTOR4	PROSC	0.3340	billmann_qgi
PROSC	SLX1	0.3330	billmann_qgi
PROSC	TMEM94	0.4040	billmann_qgi
PIGT	PROSC	0.4620	billmann_qgi
PROSC	PTAR1	0.3680	billmann_qgi
PROSC	QPCTL	0.3940	billmann_qgi
APOB	PROSER1	0.4510	billmann_qgi
BCL2	PROSER1	0.6310	billmann_qgi
COQ7	PROSER1	0.4800	billmann_qgi
GSK3B	PROSER1	0.5610	billmann_qgi
MPV17	PROSER1	0.3540	billmann_qgi
NRBP1	PROSER1	0.4820	billmann_qgi
PROSER1	SLC16A1	0.6160	billmann_qgi
NGLY1	PROSER1	0.4020	billmann_qgi
PELO	PROSER1	0.4120	billmann_qgi
ANTXR1	PROSER2	0.3420	billmann_qgi
GSK3A	PROSER2	0.3530	billmann_qgi
LRP5	PROSER2	0.3260	billmann_qgi
PGLS	PROSER2	0.3250	billmann_qgi
PROSER2	TMEM209	0.3860	billmann_qgi
PROSER2	USP14	0.5030	billmann_qgi
PROSER2	WDR73	0.4010	billmann_qgi
PROSER2	RHOA	0.3530	billmann_qgi
PROX1	TAFAZZIN	0.5040	billmann_qgi
PROX2	RIC1	0.3240	billmann_qgi
PROX2	TAPT1	0.3630	billmann_qgi
PROX2	RIC1	0.4510	billmann_qgi
PROX2	VPS52	0.5060	billmann_qgi
PROZ	TAPT1	0.4420	billmann_qgi
DDX11	PRPF18	0.3880	billmann_qgi
EHMT2	PRPF18	0.3410	billmann_qgi
GCLM	PRPF18	0.4750	billmann_qgi
KAT7	PRPF18	0.6280	billmann_qgi
PRPF18	PSMC5	0.3630	billmann_qgi
NAA35	PRPF18	0.4440	billmann_qgi
PRPF18	TAFAZZIN	0.6440	billmann_qgi
PRPF18	TAFAZZIN	0.3020	billmann_qgi
BCL2	PRPF19	0.3290	billmann_qgi
BIRC6	PRPF19	0.3490	billmann_qgi
BRD4	PRPF19	0.4110	billmann_qgi
ITGAV	PRPF19	0.5670	billmann_qgi
LIG4	PRPF19	0.9940	billmann_qgi
PRPF19	RHOA	0.5040	billmann_qgi
PRPF19	SLC3A2	0.5610	billmann_qgi
C5orf34	PRPF19	0.4550	billmann_qgi
DDI2	PRPF19	0.4910	billmann_qgi
FASN	PRPF19	0.4590	billmann_qgi
NGLY1	PRPF19	0.4000	billmann_qgi
PARP1	PRPF19	0.5170	billmann_qgi
PDCD5	PRPF19	0.6380	billmann_qgi
PRPF19	PTAR1	0.3970	billmann_qgi
PRPF19	TSC22D2	0.4310	billmann_qgi
CCT3	PRPF31	0.4240	billmann_qgi
DDX11	PRPF31	0.3850	billmann_qgi
POLR2A	PRPF31	0.4300	billmann_qgi
PRPF31	SLC35A1	0.4930	billmann_qgi
PRPF31	STAG2	0.4650	billmann_qgi
POLR2A	PRPF31	0.5540	billmann_qgi
PRPF31	PTAR1	0.4300	billmann_qgi
PRPF31	TSC22D2	0.4450	billmann_qgi
NRBP1	PRPF38A	0.3930	billmann_qgi
PRPF38A	PTAR1	0.4310	billmann_qgi
ATP5L	PRPF38B	0.6990	billmann_qgi
BCL2	PRPF38B	0.4280	billmann_qgi
BRD4	PRPF38B	0.4420	billmann_qgi
CDKN2B	PRPF38B	0.4120	billmann_qgi
FITM2	PRPF38B	0.7350	billmann_qgi
FLCN	PRPF38B	0.5720	billmann_qgi
LIG4	PRPF38B	0.3900	billmann_qgi
NF2	PRPF38B	0.3100	billmann_qgi
PRPF38B	SLX1	0.4930	billmann_qgi
PRPF38B	TMEM209	0.3550	billmann_qgi
PRPF38B	WDR73	0.3950	billmann_qgi
PDCD5	PRPF38B	0.6080	billmann_qgi
PRPF38B	PTAR1	0.3180	billmann_qgi
ADAR	PRPF39	0.4980	billmann_qgi
CRIPT	PRPF39	0.4340	billmann_qgi
HEATR5B	PRPF39	0.3220	billmann_qgi
LIG4	PRPF39	0.4660	billmann_qgi
NAA30	PRPF39	0.4990	billmann_qgi
NAA38	PRPF39	1.0000	billmann_qgi
PDCD10	PRPF39	0.4140	billmann_qgi
POLR2A	PRPF39	0.5370	billmann_qgi
PRPF39	TUBB	0.4790	billmann_qgi
C5orf34	PRPF39	0.3650	billmann_qgi
FANCA	PRPF39	0.5090	billmann_qgi
PRPF39	TAFAZZIN	0.4010	billmann_qgi
PRPF39	VPS52	0.4470	billmann_qgi
ATP5J	PRPF3	0.3230	billmann_qgi
LIG4	PRPF3	0.3540	billmann_qgi
NAA35	PRPF3	0.4240	billmann_qgi
PDCD5	PRPF3	0.4220	billmann_qgi
PRPF3	TAFAZZIN	0.5530	billmann_qgi
ACTB	PRPF40A	0.6310	billmann_qgi
ACTG1	PRPF40A	0.7490	billmann_qgi
ATP5L	PRPF40A	0.7370	billmann_qgi
BRD4	PRPF40A	0.6530	billmann_qgi
CCT3	PRPF40A	0.6010	billmann_qgi
CDC42	PRPF40A	0.4340	billmann_qgi
CLPX	PRPF40A	0.9720	billmann_qgi
DIAPH1	PRPF40A	0.4260	billmann_qgi
EIF4H	PRPF40A	0.5880	billmann_qgi
KEAP1	PRPF40A	1.0000	billmann_qgi
LDHA	PRPF40A	0.6820	billmann_qgi
LIG4	PRPF40A	0.3750	billmann_qgi
LUZP1	PRPF40A	0.5340	billmann_qgi
NAA30	PRPF40A	1.0000	billmann_qgi
NAA35	PRPF40A	0.7290	billmann_qgi
NAA38	PRPF40A	0.5740	billmann_qgi
PDCD5	PRPF40A	0.5840	billmann_qgi
PGLS	PRPF40A	0.4590	billmann_qgi
PIGO	PRPF40A	0.3820	billmann_qgi
POLR2A	PRPF40A	0.7530	billmann_qgi
PRKAB1	PRPF40A	0.4960	billmann_qgi
PRPF40A	PTPN11	0.3000	billmann_qgi
PRPF40A	RIC1	0.5470	billmann_qgi
PRPF40A	SETDB1	0.4130	billmann_qgi
PRPF40A	SLC1A5	0.6920	billmann_qgi
PRPF40A	SLC25A32	0.5020	billmann_qgi
PRPF40A	SLC4A2	0.4370	billmann_qgi
PRPF40A	STAG1	0.5260	billmann_qgi
PRPF40A	TAF5L	0.3310	billmann_qgi
PRPF40A	TAPT1	0.6500	billmann_qgi
PRPF40A	TMEM94	0.9610	billmann_qgi
PRPF40A	TOMM7	1.0000	billmann_qgi
PRPF40A	TUBB	0.3260	billmann_qgi
PRPF40A	VPS52	1.0000	billmann_qgi
PRPF40A	VPS54	0.3440	billmann_qgi
PRPF40A	WNK1	0.4650	billmann_qgi
ACTB	PRPF40A	0.8160	billmann_qgi
